Algoritmo,Data de execucao,Qtde lances,Qtde lances selecionados,Melhor resultado,Tempo execucao (seg),Cores disponiveis,Memoria total (Mb),Memoria maxima (Mb),Memoria liberada (Mb)
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,8889, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,11008, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,11631, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,11063, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,11402, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,13050, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,12,0,9946, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,10311, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,13956, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,11483, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,11237, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,12279, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,11541, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,12091, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,12732, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,9942, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,13,0,10008, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,10916, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,10332, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,12679, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,13068, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,13156, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,11233, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,9485, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,11627, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:58,14,0,12227, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,14,0,11964, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,12415, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,13903, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,12862, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,12393, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,12182, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,13007, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,13811, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,9888, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,13827, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,15,0,10326, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,12405, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,12566, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,10941, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,13629, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,12243, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,10682, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,13532, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,12556, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,12756, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,16,0,13043, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,12935, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,12210, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,14466, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,10214, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,14958, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,12841, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,12491, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,14152, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,13522, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,17,0,12059, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13840, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13893, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13256, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13478, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13261, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13132, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:26:59,18,0,13508, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,18,0,13414, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,18,0,16425, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,18,0,12973, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,13156, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,13166, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,13789, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,13139, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,12700, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,13843, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,11774, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,13641, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,14163, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,19,0,12492, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,11808, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,13226, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,14126, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,12228, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,13497, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,11216, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,14566, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,12237, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,15338, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,20,0,13452, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,11954, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,14190, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,12400, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,11394, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,14750, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,14733, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,14898, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,14255, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,11643, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,21,0,12880, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,22,0,12538, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:00,22,0,12602, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,14841, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,12237, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,12328, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,14590, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,14293, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,13978, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,15144, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,22,0,13468, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,14571, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,14485, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,14187, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,13903, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,13159, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,14081, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,16824, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,15604, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,13066, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,23,0,12831, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,14061, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,15480, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,17211, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,16689, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,14985, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,16513, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,13690, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,15043, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,13806, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,24,0,12739, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,25,0,17364, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:01,25,0,15088, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,13572, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,15501, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,14214, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,14849, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,14204, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,14209, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,16128, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,25,0,16077, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,13160, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,19255, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,14410, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,13654, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,15181, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,15563, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,15001, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,17807, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,14234, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,26,0,16475, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,27,0,14935, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,27,0,14054, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,27,0,14552, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:02,27,0,16546, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,27,0,13831, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,27,0,14468, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,27,0,16260, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,27,0,16769, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,27,0,13812, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,27,0,14129, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,16077, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,14925, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,14501, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,16721, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,16558, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,17802, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,14959, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,14536, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,14708, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,28,0,18105, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,29,0,13665, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,29,0,16355, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,29,0,15902, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,29,0,14572, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:03,29,0,15858, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,29,0,19234, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,29,0,15169, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,29,0,17416, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,29,0,16439, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,29,0,14219, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,16921, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,18285, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,14423, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,13172, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,14821, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,14296, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,15773, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,17472, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,15143, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:04,30,0,16609, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,17144, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,17199, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,14910, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,14309, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,14118, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,18003, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,16322, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,18702, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,18433, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,31,0,15201, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,32,0,16418, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,32,0,15277, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,32,0,16002, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:05,32,0,13327, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,32,0,13031, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,32,0,17181, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,32,0,16037, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,32,0,17313, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,32,0,14722, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,32,0,17690, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,13695, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,17200, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,17582, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,16948, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,15851, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,14993, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,14376, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,14550, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,16844, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:06,33,0,17921, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,16135, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,14388, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,16660, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,15890, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,14993, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,16657, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,15616, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,16339, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,16599, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,34,0,16893, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,35,0,16722, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:07,35,0,18164, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,16068, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,15110, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,16822, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,16789, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,15138, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,14143, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,15450, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:08,35,0,15372, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:09,70,0,20305, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:09,70,0,20575, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:09,70,0,20922, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:09,70,0,22146, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:09,70,0,19537, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:10,70,0,20773, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:10,70,0,21030, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:10,70,0,20831, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:10,70,0,18940, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:11,70,0,20252, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:11,105,0,19584, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:11,105,0,24553, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:12,105,0,20408, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:12,105,0,23820, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:13,105,0,20905, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:13,105,0,22120, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:13,105,0,21190, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:14,105,0,21711, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:14,105,0,22987, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:14,105,0,24706, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:15,140,0,24018, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:16,140,0,21887, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:16,140,0,25907, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:17,140,0,23088, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:17,140,0,22625, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:18,140,0,25261, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:19,140,0,24635, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:19,140,0,21819, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:20,140,0,24673, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:20,140,0,19549, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:21,175,0,24379, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:22,175,0,25430, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:23,175,0,23294, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:23,175,0,24601, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:24,175,0,25948, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:25,175,0,24738, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:25,175,0,24712, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:26,175,0,23859, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:27,175,0,24013, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:27,175,0,22707, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:28,210,0,28951, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:29,210,0,25929, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:30,210,0,27236, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:30,210,0,23675, 0,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:31,210,0,25243, 1,12,266,4261,260
PROGRAMACAO_DINAMICA,23-06-2024 12:27:32,210,0,24803, 1,12,266,4261,260
